hour,day_of_week,temperature,humidity,occupancy,building_type,is_holiday,previous_usage,energy_usage
9,5,30.52495982454813,20.0,91,Academic,0,26.453967935767402,58.1789451570791
13,4,38.747775446140025,46.83204139991101,152,Hostel,0,9.262309737849895,71.88755260899416
19,3,24.314991575986248,57.95622425473221,133,Hostel,0,9.396793797170867,87.83204649957118
9,5,35.542115643124546,56.00983854358145,115,Admin,0,9.66502326610912,54.441458234725516
9,5,24.355885047490894,77.71116692142513,66,Academic,0,19.000791691841307,65.45383854505612
10,5,25.494132333995857,72.70735552871018,149,Lab,0,25.30366000518972,86.77521681421449
22,3,41.61155466290813,65.23185453074396,255,Lab,0,24.467379092176188,124.4676019394718
1,3,23.824718874136593,50.84554218819608,40,Academic,0,16.298998983174897,56.2580382174464
19,3,35.93334190602995,69.41998653560151,180,Academic,0,22.921964608582865,103.59737775662357
7,2,27.84004451731801,46.02903164101918,187,Academic,0,18.637925970874,80.78838664352422
22,5,22.615303736674328,66.58480572660218,38,Lab,0,29.553005384013986,80.1834941999828
6,2,20.846503141940815,44.065336015808825,216,Lab,0,22.948893431922972,84.26754929115202
7,1,28.52591829781962,59.41290884756893,129,Admin,0,17.879069530420672,80.79914047701247
0,3,22.382448273082762,33.16272572274112,263,Library,0,11.002683151278491,86.62642604180077
20,6,26.52227599370493,70.53278205191477,113,Admin,0,11.956525239012272,52.99037158317233
1,4,18.47737740215677,48.331390209443875,62,Admin,0,9.004881530972085,38.54252897160933
17,0,29.772061308554314,34.464379910435454,96,Hostel,0,14.10669027938271,51.96944095284957
14,1,20.287774582421363,40.545159586562505,17,Admin,1,9.061464254383008,29.57757962635135
0,6,27.6995721631011,50.403125097559744,204,Admin,1,5.563951382537472,70.6122181680324
4,0,21.081032345554533,41.316851472936726,212,Admin,1,9.65792865282841,79.23920681882862
1,0,34.12939524112102,65.80251157311052,96,Admin,0,16.78832129649864,68.81294090469864
19,3,17.45046081865267,50.83396916700261,278,Library,0,12.999931701793084,92.2121787427918
2,4,26.585275123178203,69.02455537037645,235,Hostel,0,15.52533473152545,90.77161030998754
18,0,30.797041171027075,50.75644207596629,167,Lab,0,26.017087141253143,93.01450095144185
17,5,29.794428075855418,65.75618543598546,59,Academic,0,18.635969870259174,71.29567060689362
21,6,21.765847399283587,55.13477086929669,84,Lab,0,32.13007074498224,92.35567820312572
17,0,19.301273337596598,51.10935240089437,260,Hostel,0,13.056426527602206,86.23773338819149
13,1,31.906957505911727,39.39053005467149,165,Admin,1,12.508312693718894,64.48558197943956
23,4,27.381639269909577,56.01778362714325,227,Lab,0,26.256988440466777,121.88615064293933
7,4,22.641409603258882,66.03093989043005,59,Admin,0,16.72500493442638,52.414160300238585
11,0,32.0889862426786,44.68731442959725,163,Library,0,11.504227127443174,64.55584607008566
20,4,25.18648917116748,54.81294389544901,229,Library,0,22.7325128536005,98.00181784282893
9,1,24.713091710657718,46.726338331662504,81,Hostel,1,18.558342179690285,48.190722284835445
22,6,23.666606893233578,84.04325926308906,156,Lab,0,27.19299989983258,105.1590625251921
19,1,24.202713400081684,59.67988643036343,190,Library,0,17.854471403549407,90.38377189021325
16,1,24.02250297699928,56.34915809873263,243,Hostel,0,13.315798321185229,74.59859497592575
10,5,29.64153587810667,47.71370245456083,241,Hostel,0,14.450256592961033,77.77870862330111
1,3,35.75318119127727,68.25885251843714,221,Hostel,0,15.259974853902222,68.6602623295788
3,0,21.016352766184024,54.98982104994489,167,Lab,0,23.274175637419994,98.66130551278974
0,6,26.294966681028733,54.02638472184529,120,Lab,0,30.558202668714358,94.31179216544894
14,4,27.179733836219654,53.90067762496028,1,Hostel,0,14.672363693910157,53.79247451114887
12,1,30.32281363832547,38.41034231927427,117,Academic,0,20.424822745964427,89.17780988280961
7,0,32.941615578031815,77.43757899826093,135,Lab,0,23.399921869743924,92.61855718523609
3,6,27.20318950347677,68.79411072443726,126,Lab,0,29.509227389969418,90.40339421340585
9,6,24.814564000306557,55.13379807770893,240,Academic,0,19.8621723663865,97.20316335766132
18,0,30.890352989040043,53.45346004559104,107,Lab,0,24.424479500709026,80.20186339533826
17,3,19.799511890458483,41.776087446912825,298,Lab,0,22.741929839533984,109.29457659663036
4,5,17.28002368679349,32.859731659635884,111,Library,1,15.515413479230705,51.73822177869355
18,4,40.95187237597716,41.785749815480585,162,Academic,0,16.49087239032437,80.11913860445185
22,5,23.960609166924996,72.15443104653457,274,Library,0,17.037494162633305,89.15794550141175
21,6,25.931373387051877,49.19952867556931,18,Academic,0,22.323127018045984,47.91981374071577
15,4,30.719079237758624,71.23583587484806,232,Academic,0,18.820920265038566,85.76760880769652
0,6,29.73497129562805,54.549977181696164,19,Academic,0,20.708320298504677,36.115803906389466
11,1,32.42619152870095,41.9737979560712,240,Lab,0,29.660389178063944,123.28897727158294
23,1,32.6881487359024,43.98992099891652,259,Hostel,0,13.481490640071412,94.38376503917354
1,0,20.787727710530028,58.69899372863895,48,Admin,0,11.683749642291545,37.80420625222849
20,4,34.34640338932563,30.70761471524211,153,Hostel,0,14.016539363271539,78.82737572465109
7,4,30.553549354794846,43.49446546509348,2,Lab,1,24.678236390350296,67.6612010656639
17,6,29.890078238801102,48.19584891203411,291,Lab,0,24.94504003810689,127.46065219811244
15,5,30.112590721708013,67.30822950100483,168,Admin,0,9.693738362286226,87.78240833895445
4,1,16.838553219607412,59.24414330288049,197,Lab,0,27.288446409136945,98.70440272238184
21,2,26.9503850513578,57.81097922490636,178,Academic,0,19.78531557947952,91.6170176830735
12,0,23.16712301442618,61.95070456584672,102,Library,0,17.796488943620872,60.1874478364112
18,4,22.446932366673295,70.51175096359009,218,Library,0,19.065286065135574,76.0409243430922
2,3,25.560611996588108,55.758520198124394,15,Academic,0,16.847998525667098,43.30593608914747
7,3,32.1272607539058,39.48577279267009,46,Hostel,0,11.489769874651182,52.16025351922224
11,2,29.435966389363973,57.81838034311418,45,Library,0,18.075646881781832,48.803235319146054
1,1,30.18737332210807,42.394101037917366,99,Academic,0,19.236893332945694,57.34300779101003
10,1,25.76833601423951,23.963954442626115,182,Hostel,0,14.242140844809297,82.49376223792099
11,1,29.88148889595533,57.834001154714,215,Library,0,16.25071889103133,87.1340534011656
17,5,27.004751923296165,62.750935286887035,133,Academic,0,17.15594531240447,65.976998811112
12,6,32.745617945230926,60.2029744954985,8,Library,0,17.51814132493381,40.14180726835933
4,3,31.47829772149555,62.58005627352548,212,Library,0,16.746760477044482,91.7846659076515
21,1,28.799088113635747,71.72020721807209,138,Library,0,12.97457302744238,72.06187947576933
11,3,23.993533746831886,40.46394762711796,221,Admin,0,11.50446821743415,76.74777758115611
1,2,29.36494952245225,49.17994266057828,90,Hostel,0,13.672926443738586,38.93972495139012
4,0,29.212263516956835,35.69360753801111,111,Library,0,18.24267456967579,68.6671277042428
6,6,28.59666993536056,61.740134649279995,112,Academic,0,23.51937583230125,85.75685300580066
23,5,25.620684684317744,73.43219673030063,197,Admin,0,11.974908667567988,80.2676527864526
11,4,24.727290094609582,46.83286817779811,262,Lab,0,20.957893805044655,110.53157006573848
15,2,29.61185199863792,65.83459293115617,161,Lab,0,28.178347416406815,98.36574153729484
22,6,23.711526660337093,43.45968757503294,83,Hostel,0,20.59421801458317,75.88938118778873
7,3,26.74114862367561,64.68228225844075,44,Academic,0,22.153714022739265,64.9596215634778
8,2,30.934339679291682,21.492199544836048,44,Admin,0,11.181571115968556,37.15878864329404
14,4,30.20744019630176,77.83959837509758,270,Academic,0,21.203110715150796,88.37832484390172
4,6,22.21366344812872,38.64589503583746,209,Admin,0,14.400759297749225,67.93526496199264
12,5,29.49262352671788,57.53414761960652,173,Admin,0,12.339013283631791,77.155867713622
4,0,38.15940701015084,76.07206827903283,246,Lab,0,29.944804565769694,129.01200956705583
10,4,31.377977580321595,37.47963712252388,173,Hostel,0,10.602997343493234,62.61849412494998
9,6,26.6270587722448,81.39320907744343,35,Hostel,0,12.78791029165862,60.254604008668046
19,5,34.53747320615871,86.54631593002344,297,Academic,0,21.377358406936256,134.919761511854
12,3,38.995940189445434,65.33475320022342,157,Admin,1,14.0949590856094,83.7580683571688
8,4,32.31678257302354,55.25215215357841,138,Admin,0,10.358590596328007,50.99825892135943
20,2,19.342215050164707,52.22793302539248,32,Library,0,14.641908426612007,56.50191802662773
13,1,31.084065393692974,63.613607475736195,250,Hostel,0,12.000269632236337,84.80296534620969
17,2,34.74393811420082,66.19285961134331,170,Admin,0,9.766164426451834,68.25932449088889
14,3,17.680307851984438,24.803917148900847,109,Academic,0,21.55702532250877,73.44976159434913
9,6,32.6855775399213,50.72752157122042,166,Lab,1,25.88748892019134,100.69524000984309
23,0,26.984391318637496,46.22932894427941,124,Lab,0,29.89178953616292,103.41631467910905
6,4,34.577192309285905,44.05853344900266,213,Hostel,0,10.71910633777702,83.02706870824989
7,6,27.644219841021357,44.35432559996902,294,Hostel,0,13.528408778861476,94.75194671695114
2,0,29.71612859358502,35.58826787918001,180,Library,0,18.20749523608221,62.29641639147456
14,3,29.799963197103377,78.24807556238898,82,Hostel,0,15.032796192732338,83.54104862743304
15,4,31.570553440029613,46.19034703227719,24,Admin,0,8.705370855129704,35.539056612460804
3,5,30.235520228621684,52.827401755744965,245,Admin,0,15.456422804268716,80.9099657745146
20,5,23.504514336944013,50.31242877251558,40,Admin,0,12.287630287190408,36.36551517140626
5,6,26.684377365197818,46.7686582012152,58,Admin,0,17.751144289762035,54.925762471212224
0,2,27.967097733434912,61.2545884447023,176,Library,0,15.603690155929396,73.47811822119742
3,6,34.151788613142514,50.31673871371042,29,Hostel,0,17.474021750714567,47.58505035898602
10,2,30.421627188513526,64.08060091430355,44,Hostel,0,12.924884236145148,63.70568451110887
11,3,24.712048588550978,78.55076346205169,153,Hostel,0,13.291700397012946,77.89199067890242
4,5,23.40152340619345,38.49740633642596,39,Library,0,17.48208213832068,36.71645580175763
22,4,31.273736095807337,59.84225257190128,139,Library,0,10.89333294328089,91.24517178088689
20,5,25.62588107894763,59.39866070468453,256,Admin,0,5.942844532604628,68.5893534866203
15,2,31.765970970283867,37.36914155171354,69,Library,0,13.96899856378321,54.362718240399225
12,6,27.721068865464886,64.69247307832255,135,Library,1,12.101322444493253,58.63533591224107
12,3,35.300529531239015,51.065540470878894,235,Academic,0,13.233172826873167,92.2512656322051
16,5,24.31492062107369,78.68944864845952,111,Admin,0,14.227575222572497,73.06615843058339
6,3,35.19381556211681,69.98501995693937,32,Admin,0,9.626690128397017,37.267661568523394
7,5,32.91738220281281,54.99243685189397,195,Academic,0,18.968961492157526,96.8324475027226
12,6,25.79801678444,51.75404241988189,177,Hostel,0,14.417561491734796,77.93183565578263
22,0,23.608336004431322,80.98883415339634,133,Academic,0,21.513562080256794,99.66176619642741
15,6,37.63844028245408,46.31037788352754,190,Academic,0,20.84870070719321,101.98638114265052
3,5,23.4868568729689,58.96686666166934,5,Academic,0,20.60626172188498,41.63963060471125
7,2,29.531914003712295,54.023119646346366,292,Library,0,17.408404965985927,112.8262216559323
15,6,29.72678430367253,72.92295506674655,178,Academic,1,18.50083207292967,80.6091353590579
20,4,28.05002222873939,74.0756363908115,282,Lab,0,23.86191290599752,129.28048391940456
9,2,31.906717196847236,63.13594576959839,105,Academic,0,13.048998056230761,66.2240252904738
11,2,23.347146461216685,47.08292403378647,245,Hostel,0,15.914927722936547,84.91444797516208
11,2,37.66532612855395,52.65254955117824,230,Hostel,0,11.943295335758002,66.0364685955139
4,3,23.877407232664634,36.54674179782152,214,Hostel,0,19.950527398600446,100.32079917702558
15,1,27.28033307991966,58.73332784716701,272,Academic,0,22.213570187516225,113.46617241462641
0,1,20.80911548302184,42.90121483792338,104,Admin,0,14.850257497672523,53.813767605657254
8,0,33.23056552923787,88.58249342327215,22,Hostel,0,16.117220383641904,51.590615858539806
11,2,37.4405543940626,46.78518096569129,294,Academic,1,21.592066657122146,122.34654924101244
4,1,38.040709680687186,70.38684144751323,160,Hostel,0,15.427964293750193,97.4456102083968
21,0,33.67360517742932,77.92725694824709,193,Library,0,17.707220928549454,102.583123057639
19,3,26.144289615225635,67.43255327803058,265,Library,0,16.52489898445032,105.54946402562334
21,2,28.008597175283484,47.40043236143673,82,Academic,0,18.150661540982586,70.12827488464143
23,4,26.385477770166798,46.328635951365264,167,Hostel,0,10.463945708955482,76.78471724056148
2,3,21.934246563498803,99.161740134739,142,Hostel,0,15.268504172597332,58.76134395350884
4,0,26.52259632736695,84.60918852133528,42,Lab,1,29.874589325861518,82.47990473768377
1,3,32.54380740057215,59.55207185058762,11,Hostel,0,13.623775525102001,25.748137705062796
13,4,23.665079897062473,49.92441725823572,21,Admin,0,12.454251006187791,45.892128016453526
1,3,16.595065344986196,41.9498272027339,17,Library,0,12.047331402492272,26.428322126615846
12,0,21.734983403256425,45.703191294308866,61,Hostel,0,12.638068187118291,56.90529729885798
6,4,32.091089582728245,65.65462494915676,188,Admin,1,8.313446579541411,73.06973264756016
9,4,19.408980522269385,89.69365944641311,78,Academic,0,16.521809841686462,56.166763828529945
12,3,25.640039136883328,53.218014887917484,166,Library,0,16.2962037488079,66.55280039546655
15,4,26.081890339982426,72.97714804149095,149,Academic,1,19.82724348522333,96.92507550961585
13,6,29.290004988347473,68.47731158041445,222,Hostel,0,16.36297032646399,90.21555072043076
10,3,29.1730242053129,50.612794973223835,104,Academic,0,22.29860918817055,90.45937299348057
9,2,30.001091954193367,69.986085292808,253,Library,0,13.378083258691632,78.85524114872348
5,4,27.256604555642845,70.45209784123873,6,Academic,0,14.193234532208017,37.68270073851019
3,3,23.277352711503497,68.75213343825823,162,Academic,0,17.154598793983286,50.98347352095885
20,2,32.50701045080692,48.81087138478126,289,Academic,1,17.868253318517002,116.79801068165384
0,4,19.181380617565036,65.75665142300366,194,Admin,0,13.65613227444983,79.99608438759088
6,2,31.906285954981286,72.83566081343201,129,Admin,0,13.83725578252276,60.360331208818366
23,5,33.72046347270647,69.33634729392433,108,Hostel,0,13.860295274020904,64.39652192851537
8,4,39.683732270124985,71.16724660581352,218,Academic,1,22.22044008890627,96.06820379655788
7,5,24.229039406024278,51.954662830397,129,Admin,1,19.686807897320094,68.89556293044623
4,0,25.19904409662847,71.08819767916972,243,Library,0,15.644603808810716,83.14044927267504
18,0,28.266639829247193,74.35097553815017,296,Library,0,15.300571615757711,117.87512870066557
9,3,27.893679739939266,48.146268499462586,84,Academic,0,17.47808379653193,56.01135523119465
10,1,32.173115911239144,34.23900694375915,254,Hostel,0,14.95638172031319,72.3472083107714
14,5,30.612320586950478,79.53378998464419,236,Admin,0,15.412189302650738,91.90675759889797
5,5,26.240589129297742,48.06203814811453,0,Admin,0,10.504065251419423,25.81033001449903
14,0,27.50957293801865,43.86120104165399,264,Admin,0,10.826628833612872,75.60086953453276
4,5,32.66660392325951,58.18436982218848,193,Hostel,0,12.435285254199558,76.76234407209766
18,1,21.66902045018167,50.95037401361529,121,Lab,1,22.547612134042193,64.35664656379664
21,2,26.831505932369108,26.106520724162547,3,Admin,0,12.402619427471464,44.17278394983969
18,2,30.773616513254602,68.37727267105709,148,Academic,0,20.509855922152422,85.10405411834785
9,1,22.666656311126196,68.0018166338061,60,Admin,0,11.875960530311675,42.28063037573316
11,5,10.295194268267188,39.529482981281696,281,Admin,1,17.51712160447991,83.55802710699585
21,5,35.23288226750893,54.61808333853263,116,Lab,0,27.200495117960255,80.89868570174654
3,5,27.897633990153548,39.74177238814089,171,Academic,0,16.650796805289147,81.83668709501136
17,6,21.712165350698417,42.118512511253456,237,Academic,0,21.89695389177359,96.47618346142366
15,3,32.60209651656763,45.97141459979273,137,Academic,1,18.98161925146745,60.96309796270048
7,4,26.958459215151485,62.928632606126946,217,Admin,0,11.013348094815052,77.68255220966601
3,1,22.825925557127047,85.16781524816258,81,Admin,0,11.479544223435234,47.55199000492114
22,1,29.84864370516971,48.80120959069383,218,Library,1,15.144117688288429,105.2806232496435
11,6,28.25776591105591,67.58438306731546,201,Lab,0,26.809796865073167,102.03097360022167
1,1,24.934055928063,66.96444843308619,74,Academic,0,26.346233720167675,78.79003226016503
3,1,24.151936184863576,23.05347606199758,46,Academic,0,18.89493904836644,46.40558287175726
4,6,22.869302112043208,34.22483895994266,235,Library,0,16.267157985644488,71.86773374870106
2,1,31.67776067740111,85.69422484433619,150,Admin,1,12.702940445233285,72.84261960964947
8,5,21.758217611441555,47.40686923669145,122,Library,0,14.462005098878622,73.53728369532223
20,6,24.012467097604958,61.796158401285915,245,Library,1,14.795673831942011,103.64575887690287
17,3,28.50577147349782,60.05194678417663,253,Admin,0,14.980512292535849,99.26731627846878
10,0,35.294416436581265,23.07905050977236,53,Hostel,0,12.469144447697552,57.17281288869066
2,5,28.664499932627113,44.76929540779314,186,Lab,1,23.335862484382734,92.98332553140636
22,5,30.94086623472641,65.89992253178652,280,Hostel,1,19.348780282379707,112.71464994696343
1,4,28.51104499870654,40.93305063466858,66,Hostel,0,10.384300666319188,27.19696401891812
8,6,32.532184339660255,49.32854718722758,140,Lab,0,28.65011896146548,96.79079030365332
13,0,37.68781360195452,36.93865726237786,20,Hostel,0,13.395764873772425,60.67338585174974
3,1,25.81137212306576,42.3921885955897,21,Admin,0,8.354255334114985,13.853837871339376
8,0,28.0702040900392,47.098912136771354,174,Hostel,1,12.86966587396877,58.11373682223024
12,3,28.867640130672477,27.11255444213272,190,Hostel,0,13.323080560541287,72.08533835286663
17,2,30.649050328418195,72.57338515705341,284,Hostel,0,9.10961390796613,81.85924831696941
14,5,28.662074882768174,34.17113153835594,280,Admin,0,13.283549848380872,101.783862516923
9,6,25.281294448170375,52.413601572430814,260,Library,0,16.98145150089442,77.5225016743522
15,6,27.964520702137047,43.82684134393907,156,Academic,0,18.954988215562985,86.71048689614732
11,0,40.15836171265711,71.15279798425337,260,Lab,0,27.42027793880373,132.83662068981624
19,4,29.56941886061987,36.514269947759644,38,Lab,0,26.612298435997353,81.10972503737167
4,3,18.4461478216393,43.26905078140503,29,Admin,0,15.881018837277015,41.68662829854911
1,2,26.02553010303119,34.943020739807764,257,Academic,0,16.766105911716153,93.69383016189352
9,3,28.066975648603357,20.0,270,Hostel,0,13.12218994736223,77.05036588775893
0,6,27.297127793850773,62.636339965863186,50,Lab,0,29.003335463591792,75.5548942573062
6,1,27.657808155875866,55.484521015563125,278,Hostel,0,15.62399223072817,89.69783779748644
16,2,29.431335075894705,58.286249730448375,233,Admin,1,5.095245126740495,85.80861038894372
15,6,30.54305784738211,67.15729371443906,25,Admin,0,6.992313576179672,45.96940819882982
23,4,29.294182030342128,56.62151894687748,10,Admin,0,12.002285777062232,37.84999655438313
2,2,32.75312272585083,48.33979607114668,23,Library,0,20.919452625516897,55.155682755900024
13,6,20.523251869014725,58.8945424797754,215,Admin,1,10.704798104244041,81.5347857306341
9,4,26.736713921451226,47.40267737782537,137,Hostel,0,15.946812540640629,63.84076522039298
21,1,30.171336345718764,71.68526616134827,224,Library,0,16.247804942272477,96.11618921189715
6,4,29.280815098264124,49.568839861616304,109,Hostel,0,15.736684171115195,67.26155394552983
16,3,24.738502977527183,53.21146873933708,205,Admin,1,15.212207071213225,79.99392923221589
5,0,25.340526285683573,64.54856616505268,70,Library,1,18.8325877060122,49.94731843496287
22,3,23.791388660017056,90.04171215775467,209,Academic,0,22.7270622748167,105.31061483744803
21,6,32.8833324761331,39.66725377844981,184,Admin,0,10.155174060265761,91.19838706374715
3,6,18.73948372737739,36.72464266927747,89,Library,0,15.546320151869375,50.388020833536835
16,5,21.59233276263241,51.32495492262874,246,Library,0,17.55552922153547,91.62172384865103
8,3,30.09321158715153,43.776559888533725,232,Library,0,17.447323274563917,82.05050642157002
3,2,30.71587594883024,65.49944599485163,32,Lab,0,27.784146844958983,81.84167847172003
6,1,20.07789435911446,57.961629643507905,146,Library,0,10.69376886397111,68.8120791210081
22,5,31.132198752269694,38.20821672110095,169,Academic,1,23.59119173720682,91.88507657162518
1,5,28.902523169445434,66.2419080953624,213,Admin,0,6.8900686689718444,60.856280306256444
16,5,30.578314024687778,82.71503653177832,227,Admin,0,9.747315408969897,77.49961341246957
23,6,28.362265649054688,43.014554139416774,145,Admin,0,12.585949500692413,63.634769035298845
7,0,30.127356957900467,59.878978062642624,145,Library,0,15.911765931642703,66.4610929765785
22,4,30.300140425582946,22.079924809258387,21,Admin,0,16.25616477673804,45.2745917114092
14,2,30.359552075870713,49.47838502408948,88,Academic,0,16.48764357652886,56.0063047031174
14,6,29.220328552465684,59.64494589948373,179,Lab,1,24.907719969078542,111.04344515498398
7,1,27.57219079133071,52.87962734326073,299,Academic,1,14.092146525356767,113.85048573516426
15,6,27.601790108971073,56.68880889860591,264,Lab,0,26.39480113856984,107.94840419824229
18,0,29.150831017896966,43.329270511941516,49,Admin,0,11.375740398015985,43.2282818861173
10,6,32.12707059124368,73.90026609132055,229,Hostel,0,10.280006528878712,73.76909444469695
1,6,37.823705008246364,48.84014945892304,60,Lab,0,29.927547614417918,81.80729514253332
22,3,30.64234152484772,36.558088229156105,18,Academic,0,23.239979713237624,58.910497243856426
23,1,29.88703791944969,54.41795742617725,24,Academic,1,20.216258849968526,50.72606326233213
16,5,34.07714906843028,68.84357813529098,206,Hostel,1,17.41547401949114,108.95683360843101
15,1,29.982298565204704,63.31714389725485,74,Lab,0,25.722697900302812,86.08746230559647
14,1,22.698451080992193,47.234016868166854,140,Lab,0,28.141246342560567,83.95033411391302
12,3,24.333346532860578,81.59740149380778,280,Academic,0,22.589299245675306,126.41075536361004
14,4,37.14459837603262,53.87893801215481,90,Lab,0,22.794191104129002,69.25403807098144
3,6,24.432832994442364,29.314797400993154,74,Hostel,1,15.29738362188742,55.65192043034906
15,2,30.85073662323481,63.91573556160838,63,Lab,0,26.505167317478083,104.68295840475781
11,5,23.05646942212975,52.94008559277446,81,Lab,0,22.92771040968273,71.99058632971456
3,4,34.42146871530147,53.88928488721205,249,Hostel,1,10.16760593198369,79.3838932011895
2,0,25.69915015728538,68.3322372351642,137,Admin,0,13.493696130773412,64.85947820105066
21,6,28.413897683308104,51.08463679399836,96,Lab,0,25.15425749074683,108.31892018230948
16,5,26.858795261407142,50.6473669090314,99,Academic,0,15.605313343683203,79.09257796655051
21,2,30.5243331614764,36.197131768449665,272,Library,0,17.738441473660952,99.85079783262985
17,6,28.857725252816604,47.05836334469356,240,Academic,0,22.80450778868073,107.11524424925497
17,0,32.54982068705648,58.674653524675506,4,Academic,0,16.486816685984664,58.89175857863747
22,3,31.276334444264336,46.18171024859635,214,Admin,1,11.995366996934427,81.50427202807829
16,4,29.409157507832536,29.959375866184974,66,Admin,0,16.55527574296471,46.535669560285605
11,6,31.25693356093419,64.77236723981486,154,Academic,0,17.265796757824212,88.89649690956192
22,5,31.501847348238417,65.38718852725539,28,Lab,0,31.121526094046377,89.36917302685877
20,1,26.012704151076825,65.50009464808028,8,Academic,0,19.02856400724741,57.68531475490467
23,2,25.631454309326944,41.11686477425145,199,Lab,0,25.789470032297206,117.85399026776571
3,6,35.76047503836027,54.690381799056844,229,Hostel,1,9.816010037539828,66.7683544793171
11,5,31.53141571571874,58.59468362334489,266,Hostel,0,9.925520469551673,86.59005868443856
22,1,30.021997604640816,63.91889262427134,162,Admin,0,10.032112938503644,100.22853335821311
21,5,23.99160481666108,64.25391266030238,74,Library,0,18.656989398794394,72.58485767813633
20,6,19.058762570578907,33.80784730086718,291,Library,1,23.021756157876858,118.11118163723572
19,0,26.536656937945956,80.83214838784286,182,Admin,0,19.817761661350083,92.7292786641095
14,1,25.736704417010856,36.87288257122568,108,Hostel,0,13.630253322313365,42.04240523106912
22,1,26.448372713356868,30.532540163817067,199,Admin,0,10.930713868190278,70.00388071264689
15,5,32.264282197008825,20.0,180,Hostel,0,11.047261708343065,80.88471527835026
4,3,35.63704604382176,65.477966816163,27,Lab,0,29.34408253799535,68.23676685065855
20,6,33.54733090977324,76.73267546771739,52,Hostel,0,11.821852756524189,54.17093143879577
14,3,24.971415416757026,45.51307888861811,247,Hostel,0,13.288415872037621,91.28930100354448
16,4,30.690869732637548,28.480203436003315,39,Hostel,0,15.490871822658235,41.32265099757738
17,0,25.56339731945604,68.11807014150257,221,Library,0,17.354014490921593,80.3873987072066
4,3,18.79444133789967,35.53183019917797,296,Hostel,0,12.168480334383899,88.51851854687044
12,5,27.61770224580262,64.28485493880737,165,Academic,0,19.71458858855969,79.57785209091007
18,6,34.30362674527653,41.132735270380024,28,Lab,0,24.248504820503175,72.65519274235426
12,3,26.32652515745867,48.41384407705455,188,Library,0,13.50256506040758,62.27511399322177
17,4,32.16612264072482,59.788676695187796,201,Academic,1,16.924368506457103,84.3680954689921
13,2,24.67197211045439,59.899676490798406,295,Library,0,11.585263523161249,103.15877383056107
3,4,31.44249232789561,56.60130948574154,129,Library,1,17.08574729483847,97.47955731803312
3,1,26.78200246123469,77.05265084476773,47,Academic,0,19.27803534104494,56.75003271889632
19,6,35.616842765648975,80.7149025201564,256,Admin,0,8.593412747405859,99.05508568705737
19,1,26.433387039979344,81.88483377402225,87,Admin,0,8.316338737219583,60.3688587526337
18,3,25.288068681588527,52.358982822888,257,Hostel,1,10.269369236957104,91.5609596513442
12,3,35.35743832586773,56.59120744234418,58,Academic,0,18.16354513090022,67.93195626608392
11,4,25.115808781652454,75.67421220619872,48,Hostel,0,17.377014991213304,46.67912716270987
6,4,29.064163035626734,45.22429940660781,215,Admin,1,9.956153103549745,70.6042472067861
11,5,25.151835982287565,48.5536688132132,75,Academic,0,21.6729107764621,67.90924998247314
20,0,32.62048356721143,55.312744003785845,33,Academic,1,24.68163263888598,59.27614277796842
3,5,34.484398356804974,54.710641636320155,247,Academic,0,20.505426255769905,101.80780403323709
1,1,24.62735961042393,50.703940369746846,289,Hostel,0,11.705460248025183,69.15239933270445
1,5,30.731694277778907,40.975300749644816,22,Library,1,15.731522510997607,49.9360867163653
4,4,31.195784785196203,67.81391701035425,18,Library,0,15.869969516037125,44.040981524146304
22,6,28.631002527886483,49.189196878753684,95,Library,0,21.18288803576791,82.22366074809027
9,5,35.62795576394508,57.34533284975375,250,Academic,0,14.80282596404567,103.09628376115776
9,2,35.59013145785234,54.89461870655821,240,Admin,0,15.346847606204587,105.78384261665937
8,0,23.736775451821742,65.13104157862352,44,Hostel,0,8.770870448286335,42.27728577928076
12,4,34.04329054188217,61.843688083482014,75,Hostel,0,16.434991389428276,44.7174256931056
6,6,30.533078299615504,51.17071090513953,106,Admin,0,10.772053044161567,37.02168822498537
4,3,29.220038148247596,48.77556114650644,59,Library,0,21.477590220369684,47.013179418452495
9,5,26.839040025508346,53.33883312378122,131,Lab,0,28.021098662607343,98.31968191344014
9,4,20.58854088337965,38.353008822145874,156,Admin,0,13.720465260659447,52.20619039819344
5,3,29.415108097241934,42.9359152490819,54,Library,0,13.174604909138786,43.837929210410486
18,3,29.539337937386215,62.957536566616795,185,Academic,0,25.41586545361767,95.05938840000293
20,1,37.97366976354111,59.49053441545269,174,Admin,1,20.44520446703298,96.41754703094689
7,1,24.629405104933568,40.50947553133068,30,Library,0,22.034348280772384,61.14371883031702
0,6,19.963643980971387,53.20252295224802,154,Hostel,0,10.990690742519522,59.54455672565594
16,4,22.104133906318456,31.55340664752267,244,Lab,0,25.430376956094328,117.74970600829694
6,6,35.956115998841206,57.028771755743016,29,Lab,0,22.43433782311698,52.93482526143799
13,4,25.761051908182502,49.957834578758536,48,Lab,0,24.171438177134064,80.28927596018777
20,2,34.81912586800188,86.42575910599459,169,Library,0,16.850560059655166,89.4785265002639
20,0,28.031282704853687,63.80730650249151,74,Library,0,18.18891312152469,74.46970268199189
16,0,23.12656840641211,40.702677696641544,205,Academic,0,21.599243600212272,87.23521576988098
8,4,38.0065897843308,40.49624875579352,160,Lab,0,20.837619562478704,67.20033465518823
